Date,Province/State,Country/Region,Confirmed,Death,Recovered,Active,Mortality_Rate,Recovery_Rate
2/25/20,Western Australia,Australia,0,0,0,0,0.0,0.0
2/26/20,Western Australia,Australia,0,0,0,0,0.0,0.0
2/27/20,Western Australia,Australia,0,0,0,0,0.0,0.0
2/28/20,Western Australia,Australia,0,0,0,0,0.0,0.0
2/29/20,Western Australia,Australia,2,0,0,2,0.0,0.0
3/1/20,Western Australia,Australia,2,1,0,1,50.0,0.0
3/2/20,Western Australia,Australia,2,1,0,1,50.0,0.0
3/3/20,Western Australia,Australia,2,1,0,1,50.0,0.0
3/4/20,Western Australia,Australia,2,1,0,1,50.0,0.0
3/5/20,Western Australia,Australia,3,1,0,2,33.33,0.0
3/6/20,Western Australia,Australia,3,1,0,2,33.33,0.0
3/7/20,Western Australia,Australia,3,1,0,2,33.33,0.0
3/8/20,Western Australia,Australia,3,1,0,2,33.33,0.0
3/9/20,Western Australia,Australia,4,1,0,3,25.0,0.0
3/10/20,Western Australia,Australia,6,1,0,5,16.67,0.0
3/11/20,Western Australia,Australia,9,1,0,8,11.11,0.0
3/12/20,Western Australia,Australia,9,1,0,8,11.11,0.0
3/13/20,Western Australia,Australia,14,1,0,13,7.14,0.0
3/14/20,Western Australia,Australia,17,1,0,16,5.88,0.0
3/15/20,Western Australia,Australia,17,1,0,16,5.88,0.0
3/16/20,Western Australia,Australia,28,1,0,27,3.57,0.0
3/17/20,Western Australia,Australia,31,1,0,30,3.23,0.0
3/18/20,Western Australia,Australia,35,1,0,34,2.86,0.0
3/19/20,Western Australia,Australia,52,1,0,51,1.92,0.0
3/20/20,Western Australia,Australia,64,1,0,63,1.56,0.0
3/21/20,Western Australia,Australia,90,1,0,89,1.11,0.0
3/22/20,Western Australia,Australia,120,1,0,119,0.83,0.0
3/23/20,Western Australia,Australia,140,1,0,139,0.71,0.0
3/24/20,Western Australia,Australia,175,1,0,174,0.57,0.0
3/25/20,Western Australia,Australia,175,1,1,173,0.57,0.57
3/26/20,Western Australia,Australia,231,2,1,228,0.87,0.43
3/27/20,Western Australia,Australia,231,2,1,228,0.87,0.43
3/28/20,Western Australia,Australia,278,2,28,248,0.72,10.07
3/29/20,Western Australia,Australia,311,2,28,281,0.64,9.0
3/30/20,Western Australia,Australia,355,2,41,312,0.56,11.55
3/31/20,Western Australia,Australia,364,2,41,321,0.55,11.26
4/1/20,Western Australia,Australia,392,2,48,342,0.51,12.24
1/22/20,,Austria,0,0,0,0,0.0,0.0
1/23/20,,Austria,0,0,0,0,0.0,0.0
1/24/20,,Austria,0,0,0,0,0.0,0.0
1/25/20,,Austria,0,0,0,0,0.0,0.0
1/26/20,,Austria,0,0,0,0,0.0,0.0
1/27/20,,Austria,0,0,0,0,0.0,0.0
1/28/20,,Austria,0,0,0,0,0.0,0.0
1/29/20,,Austria,0,0,0,0,0.0,0.0
1/30/20,,Austria,0,0,0,0,0.0,0.0
1/31/20,,Austria,0,0,0,0,0.0,0.0
2/1/20,,Austria,0,0,0,0,0.0,0.0
2/2/20,,Austria,0,0,0,0,0.0,0.0
2/3/20,,Austria,0,0,0,0,0.0,0.0
2/4/20,,Austria,0,0,0,0,0.0,0.0
2/5/20,,Austria,0,0,0,0,0.0,0.0
2/6/20,,Austria,0,0,0,0,0.0,0.0
2/7/20,,Austria,0,0,0,0,0.0,0.0
2/8/20,,Austria,0,0,0,0,0.0,0.0
2/9/20,,Austria,0,0,0,0,0.0,0.0
2/10/20,,Austria,0,0,0,0,0.0,0.0
2/11/20,,Austria,0,0,0,0,0.0,0.0
2/12/20,,Austria,0,0,0,0,0.0,0.0
2/13/20,,Austria,0,0,0,0,0.0,0.0
2/14/20,,Austria,0,0,0,0,0.0,0.0
2/15/20,,Austria,0,0,0,0,0.0,0.0
2/16/20,,Austria,0,0,0,0,0.0,0.0
2/17/20,,Austria,0,0,0,0,0.0,0.0
2/18/20,,Austria,0,0,0,0,0.0,0.0
2/19/20,,Austria,0,0,0,0,0.0,0.0
2/20/20,,Austria,0,0,0,0,0.0,0.0
2/21/20,,Austria,0,0,0,0,0.0,0.0
2/22/20,,Austria,0,0,0,0,0.0,0.0
2/23/20,,Austria,0,0,0,0,0.0,0.0
2/24/20,,Austria,0,0,0,0,0.0,0.0
2/25/20,,Austria,2,0,0,2,0.0,0.0
2/26/20,,Austria,2,0,0,2,0.0,0.0
2/27/20,,Austria,3,0,0,3,0.0,0.0
2/28/20,,Austria,3,0,0,3,0.0,0.0
2/29/20,,Austria,9,0,0,9,0.0,0.0
3/1/20,,Austria,14,0,0,14,0.0,0.0
3/2/20,,Austria,18,0,0,18,0.0,0.0
3/3/20,,Austria,21,0,0,21,0.0,0.0
3/4/20,,Austria,29,0,0,29,0.0,0.0
3/5/20,,Austria,41,0,0,41,0.0,0.0
3/6/20,,Austria,55,0,0,55,0.0,0.0
3/7/20,,Austria,79,0,0,79,0.0,0.0
3/8/20,,Austria,104,0,0,104,0.0,0.0
3/9/20,,Austria,131,0,2,129,0.0,1.53
3/10/20,,Austria,182,0,4,178,0.0,2.2
3/11/20,,Austria,246,0,4,242,0.0,1.63
3/12/20,,Austria,302,1,4,297,0.33,1.32
3/13/20,,Austria,504,1,6,497,0.2,1.19
3/14/20,,Austria,655,1,6,648,0.15,0.92
3/15/20,,Austria,860,1,6,853,0.12,0.7
3/16/20,,Austria,1018,3,6,1009,0.29,0.59
3/17/20,,Austria,1332,3,1,1328,0.23,0.08
3/18/20,,Austria,1646,4,9,1633,0.24,0.55
3/19/20,,Austria,2013,6,9,1998,0.3,0.45
3/20/20,,Austria,2388,6,9,2373,0.25,0.38
3/21/20,,Austria,2814,8,9,2797,0.28,0.32
3/22/20,,Austria,3582,16,9,3557,0.45,0.25
3/23/20,,Austria,4474,21,9,4444,0.47,0.2
3/24/20,,Austria,5283,28,9,5246,0.53,0.17
3/25/20,,Austria,5588,30,9,5549,0.54,0.16
3/26/20,,Austria,6909,49,112,6748,0.71,1.62
3/27/20,,Austria,7657,58,225,7374,0.76,2.94
3/28/20,,Austria,8271,68,225,7978,0.82,2.72
3/29/20,,Austria,8788,86,479,8223,0.98,5.45
3/30/20,,Austria,9618,108,636,8874,1.12,6.61
3/31/20,,Austria,10180,128,1095,8957,1.26,10.76
4/1/20,,Austria,10711,146,1436,9129,1.36,13.41
1/22/20,,Azerbaijan,0,0,0,0,0.0,0.0
1/23/20,,Azerbaijan,0,0,0,0,0.0,0.0
1/24/20,,Azerbaijan,0,0,0,0,0.0,0.0
1/25/20,,Azerbaijan,0,0,0,0,0.0,0.0
1/26/20,,Azerbaijan,0,0,0,0,0.0,0.0
1/27/20,,Azerbaijan,0,0,0,0,0.0,0.0
1/28/20,,Azerbaijan,0,0,0,0,0.0,0.0
1/29/20,,Azerbaijan,0,0,0,0,0.0,0.0
1/30/20,,Azerbaijan,0,0,0,0,0.0,0.0
1/31/20,,Azerbaijan,0,0,0,0,0.0,0.0
2/1/20,,Azerbaijan,0,0,0,0,0.0,0.0
2/2/20,,Azerbaijan,0,0,0,0,0.0,0.0
2/3/20,,Azerbaijan,0,0,0,0,0.0,0.0
2/4/20,,Azerbaijan,0,0,0,0,0.0,0.0
2/5/20,,Azerbaijan,0,0,0,0,0.0,0.0
2/6/20,,Azerbaijan,0,0,0,0,0.0,0.0
2/7/20,,Azerbaijan,0,0,0,0,0.0,0.0
2/8/20,,Azerbaijan,0,0,0,0,0.0,0.0
2/9/20,,Azerbaijan,0,0,0,0,0.0,0.0
2/10/20,,Azerbaijan,0,0,0,0,0.0,0.0
2/11/20,,Azerbaijan,0,0,0,0,0.0,0.0
2/12/20,,Azerbaijan,0,0,0,0,0.0,0.0
2/13/20,,Azerbaijan,0,0,0,0,0.0,0.0
2/14/20,,Azerbaijan,0,0,0,0,0.0,0.0
2/15/20,,Azerbaijan,0,0,0,0,0.0,0.0
2/16/20,,Azerbaijan,0,0,0,0,0.0,0.0
2/17/20,,Azerbaijan,0,0,0,0,0.0,0.0
2/18/20,,Azerbaijan,0,0,0,0,0.0,0.0
2/19/20,,Azerbaijan,0,0,0,0,0.0,0.0
2/20/20,,Azerbaijan,0,0,0,0,0.0,0.0
2/21/20,,Azerbaijan,0,0,0,0,0.0,0.0
2/22/20,,Azerbaijan,0,0,0,0,0.0,0.0
2/23/20,,Azerbaijan,0,0,0,0,0.0,0.0
2/24/20,,Azerbaijan,0,0,0,0,0.0,0.0
2/25/20,,Azerbaijan,0,0,0,0,0.0,0.0
2/26/20,,Azerbaijan,0,0,0,0,0.0,0.0
2/27/20,,Azerbaijan,0,0,0,0,0.0,0.0
2/28/20,,Azerbaijan,0,0,0,0,0.0,0.0
2/29/20,,Azerbaijan,0,0,0,0,0.0,0.0
3/1/20,,Azerbaijan,3,0,0,3,0.0,0.0
3/2/20,,Azerbaijan,3,0,0,3,0.0,0.0
3/3/20,,Azerbaijan,3,0,0,3,0.0,0.0
3/4/20,,Azerbaijan,3,0,0,3,0.0,0.0
3/5/20,,Azerbaijan,6,0,0,6,0.0,0.0
3/6/20,,Azerbaijan,6,0,0,6,0.0,0.0
3/7/20,,Azerbaijan,9,0,0,9,0.0,0.0
3/8/20,,Azerbaijan,9,0,0,9,0.0,0.0
3/9/20,,Azerbaijan,9,0,0,9,0.0,0.0
3/10/20,,Azerbaijan,11,0,0,11,0.0,0.0
3/11/20,,Azerbaijan,11,0,3,8,0.0,27.27
3/12/20,,Azerbaijan,11,0,3,8,0.0,27.27
3/13/20,,Azerbaijan,15,1,3,11,6.67,20.0
3/14/20,,Azerbaijan,15,1,3,11,6.67,20.0
3/15/20,,Azerbaijan,23,1,6,16,4.35,26.09
3/16/20,,Azerbaijan,28,1,6,21,3.57,21.43
3/17/20,,Azerbaijan,28,1,6,21,3.57,21.43
3/18/20,,Azerbaijan,28,1,6,21,3.57,21.43
3/19/20,,Azerbaijan,44,1,6,37,2.27,13.64
3/20/20,,Azerbaijan,44,1,6,37,2.27,13.64
3/21/20,,Azerbaijan,53,1,11,41,1.89,20.75
3/22/20,,Azerbaijan,65,1,10,54,1.54,15.38
3/23/20,,Azerbaijan,72,1,10,61,1.39,13.89
3/24/20,,Azerbaijan,87,1,10,76,1.15,11.49
3/25/20,,Azerbaijan,93,2,10,81,2.15,10.75
3/26/20,,Azerbaijan,122,3,15,104,2.46,12.3
3/27/20,,Azerbaijan,165,3,15,147,1.82,9.09
3/28/20,,Azerbaijan,182,4,15,163,2.2,8.24
3/29/20,,Azerbaijan,209,4,15,190,1.91,7.18
3/30/20,,Azerbaijan,273,4,26,243,1.47,9.52
3/31/20,,Azerbaijan,298,5,26,267,1.68,8.72
4/1/20,,Azerbaijan,359,5,26,328,1.39,7.24
1/22/20,,Bahamas,0,0,0,0,0.0,0.0
1/23/20,,Bahamas,0,0,0,0,0.0,0.0
1/24/20,,Bahamas,0,0,0,0,0.0,0.0
1/25/20,,Bahamas,0,0,0,0,0.0,0.0
1/26/20,,Bahamas,0,0,0,0,0.0,0.0
1/27/20,,Bahamas,0,0,0,0,0.0,0.0
1/28/20,,Bahamas,0,0,0,0,0.0,0.0
1/29/20,,Bahamas,0,0,0,0,0.0,0.0
1/30/20,,Bahamas,0,0,0,0,0.0,0.0
1/31/20,,Bahamas,0,0,0,0,0.0,0.0
2/1/20,,Bahamas,0,0,0,0,0.0,0.0
2/2/20,,Bahamas,0,0,0,0,0.0,0.0
2/3/20,,Bahamas,0,0,0,0,0.0,0.0
2/4/20,,Bahamas,0,0,0,0,0.0,0.0
2/5/20,,Bahamas,0,0,0,0,0.0,0.0
2/6/20,,Bahamas,0,0,0,0,0.0,0.0
2/7/20,,Bahamas,0,0,0,0,0.0,0.0
2/8/20,,Bahamas,0,0,0,0,0.0,0.0
2/9/20,,Bahamas,0,0,0,0,0.0,0.0
2/10/20,,Bahamas,0,0,0,0,0.0,0.0
2/11/20,,Bahamas,0,0,0,0,0.0,0.0
2/12/20,,Bahamas,0,0,0,0,0.0,0.0
2/13/20,,Bahamas,0,0,0,0,0.0,0.0
2/14/20,,Bahamas,0,0,0,0,0.0,0.0
2/15/20,,Bahamas,0,0,0,0,0.0,0.0
2/16/20,,Bahamas,0,0,0,0,0.0,0.0
2/17/20,,Bahamas,0,0,0,0,0.0,0.0
2/18/20,,Bahamas,0,0,0,0,0.0,0.0
2/19/20,,Bahamas,0,0,0,0,0.0,0.0
2/20/20,,Bahamas,0,0,0,0,0.0,0.0
2/21/20,,Bahamas,0,0,0,0,0.0,0.0
2/22/20,,Bahamas,0,0,0,0,0.0,0.0
2/23/20,,Bahamas,0,0,0,0,0.0,0.0
2/24/20,,Bahamas,0,0,0,0,0.0,0.0
2/25/20,,Bahamas,0,0,0,0,0.0,0.0
2/26/20,,Bahamas,0,0,0,0,0.0,0.0
2/27/20,,Bahamas,0,0,0,0,0.0,0.0
2/28/20,,Bahamas,0,0,0,0,0.0,0.0
2/29/20,,Bahamas,0,0,0,0,0.0,0.0
3/1/20,,Bahamas,0,0,0,0,0.0,0.0
3/2/20,,Bahamas,0,0,0,0,0.0,0.0
3/3/20,,Bahamas,0,0,0,0,0.0,0.0
3/4/20,,Bahamas,0,0,0,0,0.0,0.0
3/5/20,,Bahamas,0,0,0,0,0.0,0.0
3/6/20,,Bahamas,0,0,0,0,0.0,0.0
3/7/20,,Bahamas,0,0,0,0,0.0,0.0
3/8/20,,Bahamas,0,0,0,0,0.0,0.0
3/9/20,,Bahamas,0,0,0,0,0.0,0.0
3/10/20,,Bahamas,0,0,0,0,0.0,0.0
3/11/20,,Bahamas,0,0,0,0,0.0,0.0
3/12/20,,Bahamas,0,0,0,0,0.0,0.0
3/13/20,,Bahamas,0,0,0,0,0.0,0.0
3/14/20,,Bahamas,0,0,0,0,0.0,0.0
3/15/20,,Bahamas,0,0,0,0,0.0,0.0
3/16/20,,Bahamas,1,0,0,1,0.0,0.0
3/17/20,,Bahamas,1,0,0,1,0.0,0.0
3/18/20,,Bahamas,1,0,0,1,0.0,0.0
3/19/20,,Bahamas,3,0,0,3,0.0,0.0
3/20/20,,Bahamas,3,0,0,3,0.0,0.0
3/21/20,,Bahamas,4,0,0,4,0.0,0.0
3/22/20,,Bahamas,4,0,0,4,0.0,0.0
3/23/20,,Bahamas,4,0,0,4,0.0,0.0
3/24/20,,Bahamas,5,0,1,4,0.0,20.0
3/25/20,,Bahamas,5,0,1,4,0.0,20.0
3/26/20,,Bahamas,9,0,1,8,0.0,11.11
3/27/20,,Bahamas,10,0,1,9,0.0,10.0
3/28/20,,Bahamas,10,0,1,9,0.0,10.0
3/29/20,,Bahamas,11,0,1,10,0.0,9.09
3/30/20,,Bahamas,14,0,1,13,0.0,7.14
3/31/20,,Bahamas,14,0,1,13,0.0,7.14
4/1/20,,Bahamas,21,1,1,19,4.76,4.76
1/22/20,,Bahrain,0,0,0,0,0.0,0.0
1/23/20,,Bahrain,0,0,0,0,0.0,0.0
1/24/20,,Bahrain,0,0,0,0,0.0,0.0
1/25/20,,Bahrain,0,0,0,0,0.0,0.0
1/26/20,,Bahrain,0,0,0,0,0.0,0.0
1/27/20,,Bahrain,0,0,0,0,0.0,0.0
1/28/20,,Bahrain,0,0,0,0,0.0,0.0
1/29/20,,Bahrain,0,0,0,0,0.0,0.0
1/30/20,,Bahrain,0,0,0,0,0.0,0.0
1/31/20,,Bahrain,0,0,0,0,0.0,0.0
2/1/20,,Bahrain,0,0,0,0,0.0,0.0
2/2/20,,Bahrain,0,0,0,0,0.0,0.0
2/3/20,,Bahrain,0,0,0,0,0.0,0.0
2/4/20,,Bahrain,0,0,0,0,0.0,0.0
2/5/20,,Bahrain,0,0,0,0,0.0,0.0
2/6/20,,Bahrain,0,0,0,0,0.0,0.0
2/7/20,,Bahrain,0,0,0,0,0.0,0.0
2/8/20,,Bahrain,0,0,0,0,0.0,0.0
2/9/20,,Bahrain,0,0,0,0,0.0,0.0
2/10/20,,Bahrain,0,0,0,0,0.0,0.0
2/11/20,,Bahrain,0,0,0,0,0.0,0.0
2/12/20,,Bahrain,0,0,0,0,0.0,0.0
2/13/20,,Bahrain,0,0,0,0,0.0,0.0
2/14/20,,Bahrain,0,0,0,0,0.0,0.0
2/15/20,,Bahrain,0,0,0,0,0.0,0.0
2/16/20,,Bahrain,0,0,0,0,0.0,0.0
2/17/20,,Bahrain,0,0,0,0,0.0,0.0
2/18/20,,Bahrain,0,0,0,0,0.0,0.0
2/19/20,,Bahrain,0,0,0,0,0.0,0.0
2/20/20,,Bahrain,0,0,0,0,0.0,0.0
2/21/20,,Bahrain,0,0,0,0,0.0,0.0
2/22/20,,Bahrain,0,0,0,0,0.0,0.0
2/23/20,,Bahrain,0,0,0,0,0.0,0.0
2/24/20,,Bahrain,1,0,0,1,0.0,0.0
2/25/20,,Bahrain,23,0,0,23,0.0,0.0
2/26/20,,Bahrain,33,0,0,33,0.0,0.0
2/27/20,,Bahrain,33,0,0,33,0.0,0.0
2/28/20,,Bahrain,36,0,0,36,0.0,0.0
2/29/20,,Bahrain,41,0,0,41,0.0,0.0
3/1/20,,Bahrain,47,0,0,47,0.0,0.0
3/2/20,,Bahrain,49,0,0,49,0.0,0.0
3/3/20,,Bahrain,49,0,0,49,0.0,0.0
3/4/20,,Bahrain,52,0,0,52,0.0,0.0
3/5/20,,Bahrain,55,0,0,55,0.0,0.0
3/6/20,,Bahrain,60,0,4,56,0.0,6.67
3/7/20,,Bahrain,85,0,4,81,0.0,4.71
3/8/20,,Bahrain,85,0,4,81,0.0,4.71
3/9/20,,Bahrain,95,0,14,81,0.0,14.74
3/10/20,,Bahrain,110,0,22,88,0.0,20.0
3/11/20,,Bahrain,195,0,35,160,0.0,17.95
3/12/20,,Bahrain,195,0,35,160,0.0,17.95
3/13/20,,Bahrain,195,0,44,151,0.0,22.56
3/14/20,,Bahrain,210,0,44,166,0.0,20.95
3/15/20,,Bahrain,214,0,60,154,0.0,28.04
3/16/20,,Bahrain,214,1,77,136,0.47,35.98
3/17/20,,Bahrain,228,1,81,146,0.44,35.53
3/18/20,,Bahrain,256,1,88,167,0.39,34.38
3/19/20,,Bahrain,278,1,100,177,0.36,35.97
3/20/20,,Bahrain,285,1,100,184,0.35,35.09
3/21/20,,Bahrain,305,1,125,179,0.33,40.98
3/22/20,,Bahrain,334,2,149,183,0.6,44.61
3/23/20,,Bahrain,377,2,149,226,0.53,39.52
3/24/20,,Bahrain,392,3,177,212,0.77,45.15
3/25/20,,Bahrain,419,4,177,238,0.95,42.24
3/26/20,,Bahrain,458,4,204,250,0.87,44.54
3/27/20,,Bahrain,466,4,227,235,0.86,48.71
3/28/20,,Bahrain,476,4,265,207,0.84,55.67
3/29/20,,Bahrain,499,4,272,223,0.8,54.51
3/30/20,,Bahrain,515,4,279,232,0.78,54.17
3/31/20,,Bahrain,567,4,295,268,0.71,52.03
4/1/20,,Bahrain,569,4,337,228,0.7,59.23
1/22/20,,Bangladesh,0,0,0,0,0.0,0.0
1/23/20,,Bangladesh,0,0,0,0,0.0,0.0
1/24/20,,Bangladesh,0,0,0,0,0.0,0.0
1/25/20,,Bangladesh,0,0,0,0,0.0,0.0
1/26/20,,Bangladesh,0,0,0,0,0.0,0.0
1/27/20,,Bangladesh,0,0,0,0,0.0,0.0
1/28/20,,Bangladesh,0,0,0,0,0.0,0.0
1/29/20,,Bangladesh,0,0,0,0,0.0,0.0
1/30/20,,Bangladesh,0,0,0,0,0.0,0.0
1/31/20,,Bangladesh,0,0,0,0,0.0,0.0
2/1/20,,Bangladesh,0,0,0,0,0.0,0.0
2/2/20,,Bangladesh,0,0,0,0,0.0,0.0
2/3/20,,Bangladesh,0,0,0,0,0.0,0.0
2/4/20,,Bangladesh,0,0,0,0,0.0,0.0
2/5/20,,Bangladesh,0,0,0,0,0.0,0.0
2/6/20,,Bangladesh,0,0,0,0,0.0,0.0
2/7/20,,Bangladesh,0,0,0,0,0.0,0.0
2/8/20,,Bangladesh,0,0,0,0,0.0,0.0
2/9/20,,Bangladesh,0,0,0,0,0.0,0.0
2/10/20,,Bangladesh,0,0,0,0,0.0,0.0
2/11/20,,Bangladesh,0,0,0,0,0.0,0.0
2/12/20,,Bangladesh,0,0,0,0,0.0,0.0
2/13/20,,Bangladesh,0,0,0,0,0.0,0.0
2/14/20,,Bangladesh,0,0,0,0,0.0,0.0
2/15/20,,Bangladesh,0,0,0,0,0.0,0.0
2/16/20,,Bangladesh,0,0,0,0,0.0,0.0
2/17/20,,Bangladesh,0,0,0,0,0.0,0.0
2/18/20,,Bangladesh,0,0,0,0,0.0,0.0
2/19/20,,Bangladesh,0,0,0,0,0.0,0.0
2/20/20,,Bangladesh,0,0,0,0,0.0,0.0
2/21/20,,Bangladesh,0,0,0,0,0.0,0.0
2/22/20,,Bangladesh,0,0,0,0,0.0,0.0
2/23/20,,Bangladesh,0,0,0,0,0.0,0.0
2/24/20,,Bangladesh,0,0,0,0,0.0,0.0
2/25/20,,Bangladesh,0,0,0,0,0.0,0.0
2/26/20,,Bangladesh,0,0,0,0,0.0,0.0
2/27/20,,Bangladesh,0,0,0,0,0.0,0.0
2/28/20,,Bangladesh,0,0,0,0,0.0,0.0
2/29/20,,Bangladesh,0,0,0,0,0.0,0.0
3/1/20,,Bangladesh,0,0,0,0,0.0,0.0
3/2/20,,Bangladesh,0,0,0,0,0.0,0.0
3/3/20,,Bangladesh,0,0,0,0,0.0,0.0
3/4/20,,Bangladesh,0,0,0,0,0.0,0.0
3/5/20,,Bangladesh,0,0,0,0,0.0,0.0
3/6/20,,Bangladesh,0,0,0,0,0.0,0.0
3/7/20,,Bangladesh,0,0,0,0,0.0,0.0
3/8/20,,Bangladesh,3,0,0,3,0.0,0.0
3/9/20,,Bangladesh,3,0,0,3,0.0,0.0
3/10/20,,Bangladesh,3,0,0,3,0.0,0.0
3/11/20,,Bangladesh,3,0,0,3,0.0,0.0
3/12/20,,Bangladesh,3,0,0,3,0.0,0.0
3/13/20,,Bangladesh,3,0,0,3,0.0,0.0
3/14/20,,Bangladesh,3,0,0,3,0.0,0.0
3/15/20,,Bangladesh,5,0,0,5,0.0,0.0
3/16/20,,Bangladesh,8,0,2,6,0.0,25.0
3/17/20,,Bangladesh,10,0,3,7,0.0,30.0
3/18/20,,Bangladesh,14,1,3,10,7.14,21.43
3/19/20,,Bangladesh,17,1,3,13,5.88,17.65
3/20/20,,Bangladesh,20,1,3,16,5.0,15.0
3/21/20,,Bangladesh,25,2,3,20,8.0,12.0
3/22/20,,Bangladesh,27,2,3,22,7.41,11.11
3/23/20,,Bangladesh,33,3,3,27,9.09,9.09
3/24/20,,Bangladesh,39,4,5,30,10.26,12.82
3/25/20,,Bangladesh,39,5,7,27,12.82,17.95
3/26/20,,Bangladesh,44,5,11,28,11.36,25.0
3/27/20,,Bangladesh,48,5,11,32,10.42,22.92
3/28/20,,Bangladesh,48,5,15,28,10.42,31.25
3/29/20,,Bangladesh,48,5,15,28,10.42,31.25
3/30/20,,Bangladesh,49,5,19,25,10.2,38.78
3/31/20,,Bangladesh,51,5,25,21,9.8,49.02
4/1/20,,Bangladesh,54,6,25,23,11.11,46.3
1/22/20,,Barbados,0,0,0,0,0.0,0.0
1/23/20,,Barbados,0,0,0,0,0.0,0.0
1/24/20,,Barbados,0,0,0,0,0.0,0.0
1/25/20,,Barbados,0,0,0,0,0.0,0.0
1/26/20,,Barbados,0,0,0,0,0.0,0.0
1/27/20,,Barbados,0,0,0,0,0.0,0.0
1/28/20,,Barbados,0,0,0,0,0.0,0.0
1/29/20,,Barbados,0,0,0,0,0.0,0.0
1/30/20,,Barbados,0,0,0,0,0.0,0.0
1/31/20,,Barbados,0,0,0,0,0.0,0.0
2/1/20,,Barbados,0,0,0,0,0.0,0.0
2/2/20,,Barbados,0,0,0,0,0.0,0.0
2/3/20,,Barbados,0,0,0,0,0.0,0.0
2/4/20,,Barbados,0,0,0,0,0.0,0.0
2/5/20,,Barbados,0,0,0,0,0.0,0.0
2/6/20,,Barbados,0,0,0,0,0.0,0.0
2/7/20,,Barbados,0,0,0,0,0.0,0.0
2/8/20,,Barbados,0,0,0,0,0.0,0.0
2/9/20,,Barbados,0,0,0,0,0.0,0.0
2/10/20,,Barbados,0,0,0,0,0.0,0.0
2/11/20,,Barbados,0,0,0,0,0.0,0.0
2/12/20,,Barbados,0,0,0,0,0.0,0.0
2/13/20,,Barbados,0,0,0,0,0.0,0.0
2/14/20,,Barbados,0,0,0,0,0.0,0.0
2/15/20,,Barbados,0,0,0,0,0.0,0.0
2/16/20,,Barbados,0,0,0,0,0.0,0.0
2/17/20,,Barbados,0,0,0,0,0.0,0.0
2/18/20,,Barbados,0,0,0,0,0.0,0.0
2/19/20,,Barbados,0,0,0,0,0.0,0.0
2/20/20,,Barbados,0,0,0,0,0.0,0.0
2/21/20,,Barbados,0,0,0,0,0.0,0.0
2/22/20,,Barbados,0,0,0,0,0.0,0.0
2/23/20,,Barbados,0,0,0,0,0.0,0.0
2/24/20,,Barbados,0,0,0,0,0.0,0.0
2/25/20,,Barbados,0,0,0,0,0.0,0.0
2/26/20,,Barbados,0,0,0,0,0.0,0.0
2/27/20,,Barbados,0,0,0,0,0.0,0.0
2/28/20,,Barbados,0,0,0,0,0.0,0.0
2/29/20,,Barbados,0,0,0,0,0.0,0.0
3/1/20,,Barbados,0,0,0,0,0.0,0.0
3/2/20,,Barbados,0,0,0,0,0.0,0.0
3/3/20,,Barbados,0,0,0,0,0.0,0.0
3/4/20,,Barbados,0,0,0,0,0.0,0.0
3/5/20,,Barbados,0,0,0,0,0.0,0.0
3/6/20,,Barbados,0,0,0,0,0.0,0.0
3/7/20,,Barbados,0,0,0,0,0.0,0.0
3/8/20,,Barbados,0,0,0,0,0.0,0.0
3/9/20,,Barbados,0,0,0,0,0.0,0.0
3/10/20,,Barbados,0,0,0,0,0.0,0.0
3/11/20,,Barbados,0,0,0,0,0.0,0.0
3/12/20,,Barbados,0,0,0,0,0.0,0.0
3/13/20,,Barbados,0,0,0,0,0.0,0.0
3/14/20,,Barbados,0,0,0,0,0.0,0.0
3/15/20,,Barbados,0,0,0,0,0.0,0.0
3/16/20,,Barbados,0,0,0,0,0.0,0.0
3/17/20,,Barbados,2,0,0,2,0.0,0.0
3/18/20,,Barbados,2,0,0,2,0.0,0.0
3/19/20,,Barbados,5,0,0,5,0.0,0.0
3/20/20,,Barbados,5,0,0,5,0.0,0.0
3/21/20,,Barbados,6,0,0,6,0.0,0.0
3/22/20,,Barbados,14,0,0,14,0.0,0.0
3/23/20,,Barbados,17,0,0,17,0.0,0.0
3/24/20,,Barbados,18,0,0,18,0.0,0.0
3/25/20,,Barbados,18,0,0,18,0.0,0.0
3/26/20,,Barbados,18,0,0,18,0.0,0.0
3/27/20,,Barbados,24,0,0,24,0.0,0.0
3/28/20,,Barbados,26,0,0,26,0.0,0.0
3/29/20,,Barbados,33,0,0,33,0.0,0.0
3/30/20,,Barbados,33,0,0,33,0.0,0.0
3/31/20,,Barbados,34,0,0,34,0.0,0.0
4/1/20,,Barbados,34,0,0,34,0.0,0.0
1/22/20,,Belarus,0,0,0,0,0.0,0.0
1/23/20,,Belarus,0,0,0,0,0.0,0.0
1/24/20,,Belarus,0,0,0,0,0.0,0.0
1/25/20,,Belarus,0,0,0,0,0.0,0.0
1/26/20,,Belarus,0,0,0,0,0.0,0.0
1/27/20,,Belarus,0,0,0,0,0.0,0.0
1/28/20,,Belarus,0,0,0,0,0.0,0.0
1/29/20,,Belarus,0,0,0,0,0.0,0.0
1/30/20,,Belarus,0,0,0,0,0.0,0.0
1/31/20,,Belarus,0,0,0,0,0.0,0.0
2/1/20,,Belarus,0,0,0,0,0.0,0.0
2/2/20,,Belarus,0,0,0,0,0.0,0.0
2/3/20,,Belarus,0,0,0,0,0.0,0.0
